timestamp,run_id,epoch,episode,total_episode_count,state_encoder_version,voxel_channels,has_global_vector,global_feature_count,total_actions,invalid_actions,invalid_pct,blocks_placed,acc_step_reward,step_invalid_penalty,step_base_placement,step_socket_connection,step_disconnected_penalty,step_stability_reward,step_floating_penalty,step_type_bonus,step_foundation_bonus,step_spatial_compactness,step_spatial_scattered_penalty,step_growth_reward,step_growth_streak_bonus,step_eval_delta_reward,step_no_growth_penalty,step_invalid_streak_penalty,step_stop_transition_reward,step_stop_early_penalty,step_stop_unbuilt_penalty,step_stop_underbuild_penalty,step_stop_clamp_adjustment,final_eval_reward,final_raw_score,final_logistics_bonus,final_raid_bonus,final_connectivity_bonus,final_tc_enclosed_bonus,final_early_stop_penalty,final_fragment_penalty,final_tc_penalty,final_failure_penalty,eval_logistics_score,eval_cost_score,eval_raid_score,eval_working_area_score,eval_safe_zone_score,raid_sulfur_to_tc,component_count,main_component_blocks,tc_present,tc_enclosed,total_reward,epsilon,stop_reason,max_floor,placed_floor_distribution,rejected_total,rejected_no_support,rejected_collision,rejected_bad_socket,rejected_out_of_bounds,pruned_types,dead_tiles,dead_rotations,rejected_rot_aim,rejected_proximity,encoder_time_ms,global_encoder_time_ms,global_has_nan,global_has_infinity,global_feat_cnt,global_feat_mean,global_feat_max,global_feat_nonzero
2026-05-06 23:09:19,run_1778097755423,4,100,400,v3,16,true,32,9,0,0.0,8,3.9500,0.0000,0.6400,0.2700,-0.4000,0.3200,0.0000,0.5500,0.2600,0.3500,0.0000,0.8800,1.0800,0.0000,0.0000,0.0000,-3.2940,-2.9740,-0.3200,0.0000,0.0000,-4.6585,0.0000,0.0000,0.0000,0.0000,0.0000,-2.9740,-1.5400,-0.1445,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,3,4,true,false,-0.7085,0.92802,AGENT_STOP,0,F0:8,4484,0,0,0,0,0,0,0,0,4484,10,0,false,false,32,0.2748,1.0000,15
2026-05-06 23:09:27,run_1778097755423,5,10,410,v3,16,true,32,6,0,0.0,5,1.8100,0.0000,0.4000,0.0900,-0.2000,0.2000,0.0000,0.1500,0.1400,0.2100,-0.1800,0.5500,0.4500,0.0000,0.0000,0.0000,-4.0000,-3.3226,-0.3500,-0.5000,0.1726,-8.3226,0.0000,0.0000,0.0000,0.0000,0.0000,-3.3226,0.0000,0.0000,-5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1,0,0,false,false,-6.5126,0.92628,AGENT_STOP,0,F0:5,2513,0,0,0,0,0,0,0,0,2513,3,0,false,false,32,0.2178,1.0000,13
2026-05-06 23:09:35,run_1778097755423,5,20,420,v3,16,true,32,15,0,0.0,15,8.6240,0.0000,1.1200,0.9900,-0.6000,0.5440,0.0000,0.7000,0.5500,0.7000,-0.1800,1.6500,3.1500,0.0000,0.0000,0.0000,-2.5474,-2.2974,-0.2500,0.0000,0.0000,-7.2613,0.0000,0.0000,0.0000,0.0000,0.0000,-2.2974,-4.6410,-0.3229,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,4,10,true,false,1.3627,0.92455,AGENT_STOP,1,F0:13|F1:2,5801,0,0,0,0,0,0,0,0,5801,8,0,false,false,32,0.3091,1.0000,18
2026-05-06 23:09:43,run_1778097755423,5,30,430,v3,16,true,32,6,0,0.0,5,1.7300,0.0000,0.4000,0.0900,-0.4000,0.2000,0.0000,0.4000,0.2600,0.1400,-0.3600,0.5500,0.4500,0.0000,0.0000,0.0000,-4.0000,-3.3226,-0.3500,-0.5000,0.1726,-8.3226,0.0000,0.0000,0.0000,0.0000,0.0000,-3.3226,0.0000,0.0000,-5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1,0,0,false,false,-6.5926,0.92282,AGENT_STOP,0,F0:5,2825,0,0,0,0,0,0,0,0,2825,6,0,false,false,32,0.2803,1.0000,16
2026-05-06 23:09:51,run_1778097755423,5,40,440,v3,16,true,32,7,0,0.0,6,2.2900,0.0000,0.4800,0.0900,-0.4000,0.2400,0.0000,0.3000,0.2600,0.2100,-0.1800,0.6600,0.6300,0.0000,0.0000,0.0000,-4.0000,-3.2057,-0.3400,-0.5000,0.0457,-5.3137,0.0000,0.0000,0.0000,0.0000,0.0000,-3.2057,-2.1080,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1,3,2,false,false,-3.0237,0.92109,AGENT_STOP,0,F0:6,3289,0,0,0,0,0,1,0,0,3288,4,0,false,false,32,0.2119,1.0000,13
2026-05-06 23:10:00,run_1778097755423,5,50,450,v3,16,true,32,19,0,0.0,18,10.3168,0.0000,1.4400,0.8100,-1.2000,0.6768,0.0000,0.7000,0.5500,0.7700,-0.5400,1.9800,5.1300,0.0000,0.0000,0.0000,-2.0837,-1.8637,-0.2200,0.0000,0.0000,-9.9382,0.0000,0.0000,0.0000,0.0000,0.0000,-1.8637,-7.2580,-0.8166,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,7,8,true,false,0.3786,0.91937,AGENT_STOP,1,F0:15|F1:3,8096,0,0,0,0,0,0,0,0,8096,20,0,false,false,32,0.2914,1.0000,18
2026-05-06 23:10:08,run_1778097755423,5,60,460,v3,16,true,32,15,0,0.0,14,7.7648,0.0000,1.1200,0.9900,-0.6000,0.5248,0.0000,0.1500,0.5500,0.7000,-0.3600,1.5400,3.1500,0.0000,0.0000,0.0000,-2.5574,-2.2974,-0.2600,0.0000,0.0000,-4.7864,0.0000,0.0000,0.0000,0.0000,0.0000,-2.2974,-2.4890,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1,4,8,false,false,2.9784,0.91765,AGENT_STOP,1,F0:10|F1:4,5559,0,0,0,0,0,0,0,0,5559,8,0,false,false,32,0.2399,1.0000,16
2026-05-06 23:10:17,run_1778097755423,5,70,470,v3,16,true,32,6,0,0.0,5,1.5100,0.0000,0.4000,0.0000,-0.6000,0.2000,0.0000,0.4000,0.4000,0.0700,-0.3600,0.5500,0.4500,0.0000,0.0000,0.0000,-4.0000,-3.3226,-0.3500,-0.5000,0.1726,-8.3226,0.0000,0.0000,0.0000,0.0000,0.0000,-3.3226,0.0000,0.0000,-5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1,0,0,false,false,-6.8126,0.91593,AGENT_STOP,0,F0:5,2846,0,0,0,0,0,1,0,0,2845,3,0,false,false,32,0.2678,1.0000,15
2026-05-06 23:10:24,run_1778097755423,5,80,480,v3,16,true,32,9,0,0.0,8,3.6320,0.0000,0.6400,0.5400,-0.4000,0.3120,0.0000,0.1500,0.2600,0.3500,-0.1800,0.8800,1.0800,0.0000,0.0000,0.0000,-3.2940,-2.9740,-0.3200,0.0000,0.0000,-4.6150,0.0000,0.0000,0.0000,0.0000,0.0000,-2.9740,-1.6410,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1,3,4,false,false,-0.9830,0.91422,AGENT_STOP,1,F0:7|F1:1,3726,0,0,0,0,0,0,0,0,3726,11,0,false,false,32,0.2397,1.0000,16
2026-05-06 23:10:34,run_1778097755423,5,90,490,v3,16,true,32,10,0,0.0,10,3.9520,0.0000,0.7200,0.3600,-0.8000,0.3520,0.0000,0.4000,0.5500,0.2800,-0.3600,1.1000,1.3500,0.0000,0.0000,0.0000,-3.1593,-2.8593,-0.3000,0.0000,0.0000,-8.5026,0.0000,0.0000,0.0000,0.0000,0.0000,-2.8593,-5.2569,-0.3864,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,5,5,true,false,-4.5506,0.91251,AGENT_STOP,1,F0:9|F1:1,4480,0,0,0,0,0,0,0,0,4480,11,0,false,false,32,0.2969,1.0000,19
2026-05-06 23:10:43,run_1778097755423,5,100,500,v3,16,true,32,8,0,0.0,7,3.4020,0.0000,0.5600,0.2700,-0.4000,0.2720,0.0000,0.5500,0.2600,0.2800,0.0000,0.7700,0.8400,0.0000,0.0000,0.0000,-3.9195,-3.0895,-0.3300,-0.5000,0.0000,-4.5630,0.0000,0.0000,0.0000,0.0000,0.0000,-3.0895,-1.2755,-0.1980,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,3,3,true,false,-1.1610,0.91080,AGENT_STOP,1,F0:6|F1:1,2432,0,0,0,0,0,0,0,0,2432,5,0,false,false,32,0.2969,1.0000,18
2026-05-06 23:10:51,run_1778097755423,6,10,510,v3,16,true,32,8,0,0.0,7,2.6720,0.0000,0.5600,0.4500,-0.4000,0.2720,0.0000,0.0000,0.2600,0.2800,-0.3600,0.7700,0.8400,0.0000,0.0000,0.0000,-3.9195,-3.0895,-0.3300,-0.5000,0.0000,-7.5035,0.0000,0.0000,0.0000,0.0000,0.0000,-3.0895,-4.4140,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1,3,4,false,false,-4.8315,0.90910,AGENT_STOP,1,F0:6|F1:1,3475,0,0,0,0,0,0,0,0,3475,6,0,false,false,32,0.2301,1.0000,15
2026-05-06 23:11:01,run_1778097755423,6,20,520,v3,16,true,32,19,0,0.0,18,11.5438,0.0000,1.4400,1.6200,-1.0000,0.6438,0.0000,0.7000,0.5500,0.8400,-0.3600,1.9800,5.1300,0.0000,0.0000,0.0000,-2.0837,-1.8637,-0.2200,0.0000,0.0000,-10.6453,0.0000,0.0000,0.0000,0.0000,0.0000,-1.8637,-8.2926,-0.4890,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,6,9,true,false,0.8986,0.90740,AGENT_STOP,2,F0:12|F1:5|F2:1,7822,0,0,0,0,0,0,0,0,7822,17,0,false,false,32,0.2917,1.0000,18
2026-05-06 23:11:08,run_1778097755423,6,30,530,v3,16,true,32,6,0,0.0,5,1.6619,0.0000,0.4000,0.0900,-0.4000,0.2000,0.0000,0.1500,0.2600,0.1400,-0.1800,0.5500,0.4500,0.0019,0.0000,0.0000,-4.0000,-3.3226,-0.3500,-0.5000,0.1726,-8.3226,0.0000,0.0000,0.0000,0.0000,0.0000,-3.3226,0.0000,0.0000,-5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1,0,0,false,false,-6.6607,0.90570,AGENT_STOP,0,F0:5,3193,0,0,0,0,0,0,0,0,3193,2,0,false,false,32,0.1919,1.0000,13
2026-05-06 23:11:15,run_1778097755423,6,40,540,v3,16,true,32,10,0,0.0,9,3.9407,0.0000,0.7200,0.4500,-0.4000,0.3600,0.0000,0.1500,0.2600,0.4200,-0.3600,0.9900,1.3500,0.0007,0.0000,0.0000,-3.1693,-2.8593,-0.3100,0.0000,0.0000,-10.2167,0.0046,0.0000,0.0000,0.0000,0.0000,-2.8593,-7.3620,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,-1,3,5,false,false,-6.2760,0.90401,AGENT_STOP,0,F0:9,4549,0,0,0,0,0,0,0,0,4549,8,0,false,false,32,0.2177,1.0000,13
2026-05-06 23:11:24,run_1778097755423,6,50,550,v3,16,true,32,11,0,0.0,10,4.7720,0.0000,0.8000,0.3600,-0.8000,0.3920,0.0000,0.5500,0.5500,0.3500,-0.1800,1.1000,1.6500,0.0000,0.0000,0.0000,-3.0453,-2.7453,-0.3000,0.0000,0.0000,-6.5790,0.0000,0.0000,0.0000,0.0000,0.0000,-2.7453,-3.5444,-0.2893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,5,3,true,false,-1.8070,0.90232,AGENT_STOP,1,F0:9|F1:1,4922,0,0,0,0,0,0,0,0,4922,9,0,false,false,32,0.2952,1.0000,18
2026-05-06 23:11:34,run_1778097755423,6,60,560,v3,16,true,32,6,0,0.0,5,1.9820,0.0000,0.4000,0.2700,-0.2000,0.1920,0.0000,0.1500,0.1400,0.2100,-0.1800,0.5500,0.4500,0.0000,0.0000,0.0000,-4.0000,-3.3226,-0.3500,-0.5000,0.1726,-8.3226,0.0000,0.0000,0.0000,0.0000,0.0000,-3.3226,0.0000,0.0000,-5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1,0,0,false,false,-6.3406,0.90063,AGENT_STOP,1,F0:4|F1:1,2875,0,0,0,0,0,0,0,0,2875,5,0,false,false,32,0.2231,1.0000,16
2026-05-06 23:11:44,run_1778097755423,6,70,570,v3,16,true,32,10,0,0.0,9,4.3300,0.0000,0.7200,0.0900,-0.6000,0.3600,0.0000,0.7000,0.5500,0.3500,-0.1800,0.9900,1.3500,0.0000,0.0000,0.0000,-3.1693,-2.8593,-0.3100,0.0000,0.0000,-8.8048,0.0000,0.0000,0.0000,0.0000,0.0000,-2.8593,-5.6407,-0.3049,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,4,4,true,false,-4.4748,0.89894,AGENT_STOP,0,F0:9,4451,0,0,0,0,0,0,0,0,4451,16,0,false,false,32,0.2678,1.0000,14
2026-05-06 23:11:53,run_1778097755423,6,80,580,v3,16,true,32,19,0,0.0,18,11.6338,0.0000,1.4400,1.3500,-1.0000,0.6438,0.0000,0.7000,0.5500,0.8400,0.0000,1.9800,5.1300,0.0000,0.0000,0.0000,-2.0837,-1.8637,-0.2200,0.0000,0.0000,-8.6817,0.0000,0.0000,0.0000,0.0000,0.0000,-1.8637,-6.3120,-0.5060,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,6,6,true,false,2.9522,0.89726,AGENT_STOP,2,F0:12|F1:5|F2:1,8570,0,0,0,0,0,0,0,0,8570,15,0,false,false,32,0.2958,1.0000,19
2026-05-06 23:11:59,run_1778097755423,6,90,590,v3,16,true,32,16,0,0.0,15,10.2119,0.0000,1.2000,1.8900,-0.4000,0.4819,0.0000,0.5500,0.4000,0.8400,0.0000,1.6500,3.6000,0.0000,0.0000,0.0000,-2.4376,-2.1876,-0.2500,0.0000,0.0000,-7.2454,0.0000,0.0000,0.0000,0.0000,0.0000,-2.1876,-4.5940,-0.4639,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,3,10,true,false,2.9665,0.89558,AGENT_STOP,2,F0:9|F1:5|F2:1,6759,0,0,0,0,0,0,0,0,6759,18,0,false,false,32,0.2992,1.0000,19
2026-05-06 23:12:07,run_1778097755423,6,100,600,v3,16,true,32,13,0,0.0,12,7.0520,0.0000,0.9600,0.6300,-0.4000,0.4720,0.0000,0.7000,0.4000,0.6300,0.0000,1.3200,2.3400,0.0000,0.0000,0.0000,-2.7997,-2.5197,-0.2800,0.0000,0.0000,-3.8665,0.0000,0.0000,0.0000,0.0000,0.0000,-2.5197,-1.0340,-0.3129,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,3,7,true,false,3.1855,0.89391,AGENT_STOP,1,F0:11|F1:1,6116,0,0,0,0,0,0,0,0,6116,9,0,false,false,32,0.3199,1.0000,19
2026-05-06 23:12:14,run_1778097755423,7,10,610,v3,16,true,32,6,0,0.0,5,1.8400,0.0000,0.4000,0.0900,-0.4000,0.2000,0.0000,0.1500,0.2600,0.1400,0.0000,0.5500,0.4500,0.0000,0.0000,0.0000,-4.0000,-3.3226,-0.3500,-0.5000,0.1726,-8.3226,0.0000,0.0000,0.0000,0.0000,0.0000,-3.3226,0.0000,0.0000,-5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1,0,0,false,false,-6.4826,0.89224,AGENT_STOP,0,F0:5,2668,0,0,0,0,0,0,0,0,2668,2,0,false,false,32,0.1992,1.0000,13
2026-05-06 23:12:23,run_1778097755423,7,20,620,v3,16,true,32,12,0,0.0,11,5.3676,0.0000,0.8800,0.4500,-0.6000,0.4320,0.0000,0.3000,0.4000,0.4900,-0.1800,1.2100,1.9800,0.0056,0.0000,0.0000,-2.9221,-2.6321,-0.2900,0.0000,0.0000,-6.1669,0.0371,0.0000,0.0000,0.0000,0.0000,-2.6321,-3.5720,0.0000,0.0000,0.0000,0.0003,0.0013,0.0000,0.0000,-1,4,4,false,false,-0.7994,0.89057,AGENT_STOP,1,F0:10|F1:1,5558,0,0,0,0,0,0,0,0,5558,9,0,false,false,32,0.2403,1.0000,16
2026-05-06 23:12:29,run_1778097755423,7,30,630,v3,16,true,32,6,0,0.0,5,1.4400,0.0000,0.4000,0.0000,-0.6000,0.2000,0.0000,0.1500,0.4000,0.0700,-0.1800,0.5500,0.4500,0.0000,0.0000,0.0000,-4.0000,-3.3226,-0.3500,-0.5000,0.1726,-8.3226,0.0000,0.0000,0.0000,0.0000,0.0000,-3.3226,0.0000,0.0000,-5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1,0,0,false,false,-6.8826,0.88890,AGENT_STOP,0,F0:5,3205,0,0,0,0,0,0,0,0,3205,3,0,false,false,32,0.1837,1.0000,12
2026-05-06 23:12:36,run_1778097755423,7,40,640,v3,16,true,32,7,0,0.0,6,3.0420,0.0000,0.4800,0.2700,-0.2000,0.2320,0.0000,0.5500,0.1400,0.2800,0.0000,0.6600,0.6300,0.0000,0.0000,0.0000,-4.0000,-3.2057,-0.3400,-0.5000,0.0457,-4.1655,0.0000,0.0000,0.0000,0.0000,0.0000,-3.2057,-0.8170,-0.1428,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,4,true,false,-1.1235,0.88724,AGENT_STOP,1,F0:5|F1:1,3446,0,0,0,0,0,0,0,0,3446,6,0,false,false,32,0.2983,1.0000,18
2026-05-06 23:12:45,run_1778097755423,7,50,650,v3,16,true,32,13,0,0.0,12,6.4120,0.0000,0.9600,0.8100,-0.6000,0.4720,0.0000,0.1500,0.4000,0.5600,0.0000,1.3200,2.3400,0.0000,0.0000,0.0000,-2.7997,-2.5197,-0.2800,0.0000,0.0000,-4.9057,0.0000,0.0000,0.0000,0.0000,0.0000,-2.5197,-2.3860,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1,4,4,false,false,1.5063,0.88558,AGENT_STOP,1,F0:11|F1:1,6147,0,0,0,0,0,0,0,0,6147,7,0,false,false,32,0.2482,1.0000,16
2026-05-06 23:12:52,run_1778097755423,7,60,660,v3,16,true,32,13,0,0.0,13,7.0088,0.0000,0.9600,1.1700,-0.4000,0.4288,0.0000,0.5500,0.2600,0.6300,-0.3600,1.4300,2.3400,0.0000,0.0000,0.0000,-2.7897,-2.5197,-0.2700,0.0000,0.0000,-7.8792,0.0000,0.0000,0.0000,0.0000,0.0000,-2.5197,-5.1460,-0.2136,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,3,10,true,false,-0.8704,0.88392,AGENT_STOP,1,F0:9|F1:4,6517,0,0,0,0,0,0,0,0,6517,11,0,false,false,32,0.2905,1.0000,18
2026-05-06 23:13:00,run_1778097755423,7,70,670,v3,16,true,32,40,0,0.0,42,39.7568,0.0000,3.1200,4.3200,-1.4000,1.4392,0.0000,0.7000,0.5500,2.1700,0.0000,4.6200,23.4000,0.8376,0.0000,0.0000,0.0200,0.0000,0.0200,0.0000,0.0000,0.0789,5.5842,0.0000,0.0000,0.0000,0.0000,0.0000,-3.7285,-1.7768,0.0000,0.0000,0.0365,0.0000,0.2000,0.1000,0,6,21,true,false,39.8357,0.88227,AGENT_STOP,2,F0:27|F1:13|F2:2,15287,0,0,0,0,0,10,0,0,15277,34,0,false,false,32,0.3270,1.0000,19
2026-05-06 23:13:07,run_1778097755423,7,80,680,v3,16,true,32,9,0,0.0,8,3.1820,0.0000,0.6400,0.2700,-0.8000,0.3120,0.0000,0.4000,0.5500,0.2100,-0.3600,0.8800,1.0800,0.0000,0.0000,0.0000,-3.2940,-2.9740,-0.3200,0.0000,0.0000,-10.1557,0.0000,0.0000,0.0000,0.0000,0.0000,-2.9740,-6.8310,-0.3507,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,5,3,true,false,-6.9737,0.88062,AGENT_STOP,1,F0:7|F1:1,4700,0,0,0,0,0,3,0,0,4697,5,0,false,false,32,0.2884,1.0000,19
2026-05-06 23:13:17,run_1778097755423,7,90,690,v3,16,true,32,14,0,0.0,13,5.3400,0.0000,1.0400,0.6300,-1.4000,0.4800,0.0000,0.0000,0.5500,0.4200,-0.5400,1.4300,2.7300,0.0000,0.0000,0.0000,-2.6781,-2.4081,-0.2700,0.0000,0.0000,-17.2191,0.0000,0.0000,0.0000,0.0000,0.0000,-2.4081,-14.8110,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1,8,4,false,false,-11.8791,0.87897,AGENT_STOP,1,F0:10|F1:3,4851,0,0,0,0,0,2,0,0,4849,11,0,false,false,32,0.2111,1.0000,16
2026-05-06 23:13:29,run_1778097755423,7,100,700,v3,16,true,32,14,0,0.0,13,6.1525,0.0000,1.0400,0.4500,-1.0000,0.5200,0.0000,0.3000,0.5500,0.4900,-0.3600,1.4300,2.7300,0.0025,0.0000,0.0000,-2.6781,-2.4081,-0.2700,0.0000,0.0000,-9.4483,0.0168,0.0000,0.0000,0.0000,0.0000,-2.4081,-7.0570,0.0000,0.0000,0.0000,0.0002,0.0006,0.0000,0.0000,-1,6,3,false,false,-3.2958,0.87733,AGENT_STOP,0,F0:13,5880,0,0,0,0,0,0,0,0,5880,10,0,false,false,32,0.2028,1.0000,13
2026-05-06 23:13:36,run_1778097755423,8,10,710,v3,16,true,32,15,0,0.0,14,8.0800,0.0000,1.1200,0.5400,-0.6000,0.5600,0.0000,0.7000,0.5500,0.7000,-0.1800,1.5400,3.1500,0.0000,0.0000,0.0000,-2.5574,-2.2974,-0.2600,0.0000,0.0000,-11.0853,0.0000,0.0000,0.0000,0.0000,0.0000,-2.2974,-8.2890,-0.4989,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,4,7,true,false,-3.0053,0.87569,AGENT_STOP,0,F0:14,6476,0,0,0,0,0,3,0,0,6473,8,0,false,false,32,0.2765,1.0000,15
2026-05-06 23:13:44,run_1778097755423,8,20,720,v3,16,true,32,35,0,0.0,34,28.4588,0.0000,2.7200,2.3400,-2.0000,1.3088,0.0000,0.7000,0.5500,1.6100,-0.3600,3.7400,17.8500,0.0000,0.0000,0.0000,-0.3930,-0.3330,-0.0600,0.0000,0.0000,-12.7287,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3330,-11.2012,-1.1944,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,10,14,true,false,15.7301,0.87405,AGENT_STOP,1,F0:28|F1:6,14338,0,0,0,0,0,10,0,0,14328,31,0,false,false,32,0.3129,1.0000,19
2026-05-06 23:13:52,run_1778097755423,8,30,730,v3,16,true,32,8,0,0.0,7,2.3320,0.0000,0.5600,0.2700,-0.6000,0.2720,0.0000,0.1500,0.4000,0.2100,-0.5400,0.7700,0.8400,0.0000,0.0000,0.0000,-3.9195,-3.0895,-0.3300,-0.5000,0.0000,-6.6985,0.0000,0.0000,0.0000,0.0000,0.0000,-3.0895,-3.6090,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1,4,4,false,false,-4.3665,0.87241,AGENT_STOP,1,F0:6|F1:1,2555,0,0,0,0,0,1,0,0,2554,4,0,false,false,32,0.2185,1.0000,16
2026-05-06 23:14:01,run_1778097755423,8,40,740,v3,16,true,32,8,0,0.0,7,2.5300,0.0000,0.5600,0.0000,-0.8000,0.2800,0.0000,0.5500,0.5500,0.1400,-0.3600,0.7700,0.8400,0.0000,0.0000,0.0000,-3.9195,-3.0895,-0.3300,-0.5000,0.0000,-8.7741,0.0000,0.0000,0.0000,0.0000,0.0000,-3.0895,-5.4660,-0.2186,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,5,2,true,false,-6.2441,0.87078,AGENT_STOP,0,F0:7,3010,0,0,0,0,0,1,0,0,3009,4,0,false,false,32,0.2524,1.0000,14
2026-05-06 23:14:07,run_1778097755423,8,50,750,v3,16,true,32,15,0,0.0,14,7.6628,0.0000,1.1200,0.9000,-0.8000,0.5328,0.0000,0.4000,0.5500,0.6300,-0.3600,1.5400,3.1500,0.0000,0.0000,0.0000,-2.5574,-2.2974,-0.2600,0.0000,0.0000,-7.1229,0.0000,0.0000,0.0000,0.0000,0.0000,-2.2974,-4.2830,-0.5425,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,5,5,true,false,0.5399,0.86915,AGENT_STOP,1,F0:11|F1:3,6292,0,0,0,0,0,2,0,0,6290,17,0,false,false,32,0.2890,1.0000,19
2026-05-06 23:14:18,run_1778097755423,8,60,760,v3,16,true,32,39,0,0.0,38,37.7398,0.0000,3.0400,4.7700,-1.4000,1.3757,0.0000,0.7000,0.5500,2.1000,-0.5400,4.1800,22.2300,0.7341,0.0000,0.0000,-0.0683,-0.0483,-0.0200,0.0000,0.0000,-3.0909,4.8939,0.0000,0.0000,0.0000,0.0000,-0.0483,-6.8996,-1.0369,0.0000,0.0000,0.0350,0.0000,0.1667,0.1000,0,7,21,true,false,34.6489,0.86753,AGENT_STOP,2,F0:25|F1:11|F2:2,15435,0,0,0,0,0,9,0,0,15426,28,0,false,false,32,0.3062,1.0000,19
2026-05-06 23:14:26,run_1778097755423,8,70,770,v3,16,true,32,10,0,0.0,9,4.3900,0.0000,0.7200,0.2700,-0.6000,0.3600,0.0000,0.5500,0.4000,0.3500,0.0000,0.9900,1.3500,0.0000,0.0000,0.0000,-3.1693,-2.8593,-0.3100,0.0000,0.0000,-4.6569,0.0000,0.0000,0.0000,0.0000,0.0000,-2.8593,-1.6120,-0.1857,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,4,4,true,false,-0.2669,0.86590,AGENT_STOP,0,F0:9,5245,0,0,0,0,0,3,0,0,5242,6,0,false,false,32,0.2673,1.0000,15
2026-05-06 23:14:36,run_1778097755423,8,80,780,v3,16,true,32,26,0,0.0,26,19.0480,0.0000,2.0000,2.0700,-1.0000,0.9680,0.0000,0.7000,0.5500,1.3300,-0.1800,2.8600,9.7500,0.0000,0.0000,0.0000,-1.2857,-1.1457,-0.1400,0.0000,0.0000,-8.1843,0.0000,0.0000,0.0000,0.0000,0.0000,-1.1457,-6.3939,-0.6447,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,4,19,true,false,10.8637,0.86428,AGENT_STOP,1,F0:22|F1:4,11917,0,0,0,0,0,6,0,0,11911,25,0,false,false,32,0.3126,1.0000,19
2026-05-06 23:14:47,run_1778097755423,8,90,790,v3,16,true,32,12,0,0.0,12,5.7740,0.0000,0.8800,0.6300,-0.8000,0.4240,0.0000,0.5500,0.5500,0.4200,-0.1800,1.3200,1.9800,0.0000,0.0000,0.0000,-2.9121,-2.6321,-0.2800,0.0000,0.0000,-7.2421,0.0000,0.0000,0.0000,0.0000,0.0000,-2.6321,-4.4300,-0.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,5,7,true,false,-1.4681,0.86267,AGENT_STOP,1,F0:10|F1:2,4720,0,0,0,0,0,3,0,0,4717,6,0,false,false,32,0.3088,1.0000,19
2026-05-06 23:14:58,run_1778097755423,8,100,800,v3,16,true,32,40,0,0.0,41,37.2400,0.0000,3.2000,2.6100,-2.0000,1.4000,0.0000,0.7000,0.5500,2.0300,-0.3600,4.5100,24.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-17.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-15.3379,-1.6621,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,11,10,true,false,20.2400,0.86105,MAX_STEPS,1,F0:30|F1:11,16268,0,0,0,0,0,14,0,0,16254,40,0,false,false,32,0.2981,1.0000,20
